time,Event_context,Component,Event_name,Description,Origin,matrik
9/7/2020 14:42:00,Attendance: Attendance SKR3200,Attendance,Attendance taken by student,Student with id 3532 took attendance with instanceid 606,web,561520
9/7/2020 14:42:00,Course: SKR3200-2: KOMUNIKASI DAN RANGKAIAN KOMPUTER (COMMUNICATION AND COMPUTER NETWORKS),System,Course viewed,The user with id '12684' viewed the course with id '3011'.,web,383820
9/7/2020 14:42:00,Assignment: Individual Assignment 2,Assignment,The status of the submission has been viewed.,The user with id '23068' has viewed the submission status page for the assignment with course module id '28948'.,web,637818
9/7/2020 14:42:00,Attendance: Attendance SKR3200,Attendance,Session report viewed,User with id 12684 viewed attendance sessions for student with id 12684,web,383820
9/7/2020 14:42:00,Attendance: Attendance SKR3200,Attendance,Session report viewed,User with id 22284 viewed attendance sessions for student with id 22284,web,072820
9/7/2020 14:42:00,Assignment: Individual Assignment 2,Assignment,Course module viewed,The user with id '23068' viewed the 'assign' activity with course module id '28948'.,web,637818
9/7/2020 14:42:00,Attendance: Attendance SKR3200,Attendance,Session report viewed,User with id 22284 viewed attendance sessions for student with id 22284,web,072820
9/7/2020 14:42:00,Course: SKM4301-1: DAPATAN SEMULA MAKLUMAT MULTIMEDIA (MULTIMEDIA INFORMATION RETRIEVAL),System,Course viewed,The user with id '23068' viewed the course with id '2967'.,web,637818
9/7/2020 14:42:00,Course: SKR3200-2: KOMUNIKASI DAN RANGKAIAN KOMPUTER (COMMUNICATION AND COMPUTER NETWORKS),System,Course viewed,The user with id '22284' viewed the course with id '3011'.,web,072820
9/7/2020 14:42:00,Attendance: Attendance SKR3200,Attendance,Attendance taken by student,Student with id 22284 took attendance with instanceid 606,web,072820
9/7/2020 14:43:00,Attendance: Attendance SKR3200,Attendance,Attendance taken by student,Student with id 6513 took attendance with instanceid 606,web,905020
9/7/2020 14:43:00,Assignment: Lab 5 - OpenMP,Assignment,Course module viewed,The user with id '14850' viewed the 'assign' activity with course module id '67510'.,web,151419
9/7/2020 14:43:00,Attendance: Attendance SKR3200,Attendance,Session report viewed,User with id 6513 viewed attendance sessions for student with id 6513,web,905020
9/7/2020 14:43:00,Attendance: Attendance SKR3200,Attendance,Attendance taken by student,Student with id 12114 took attendance with instanceid 606,web,145120
9/7/2020 14:43:00,Attendance: Attendance SKR3200,Attendance,Attendance taken by student,Student with id 1409 took attendance with instanceid 606,web,134920
9/7/2020 14:43:00,URL: JPEG : Part 1,System,Course module created,The user with id '977' created the 'url' activity with course module id '95307'.,web,5818A0
9/7/2020 14:43:00,Assignment: Lab 5 - OpenMP,Assignment,The status of the submission has been viewed.,The user with id '14850' has viewed the submission status page for the assignment with course module id '67510'.,web,151419
9/7/2020 14:43:00,Attendance: Attendance SKR3200,Attendance,Session report viewed,User with id 1409 viewed attendance sessions for student with id 1409,web,134920
9/7/2020 14:43:00,Course: SKR3200-2: KOMUNIKASI DAN RANGKAIAN KOMPUTER (COMMUNICATION AND COMPUTER NETWORKS),System,Course viewed,The user with id '13827' viewed the course with id '3011'.,web,363820
9/7/2020 14:43:00,Attendance: Attendance SKR3200,Attendance,Session report viewed,User with id 12114 viewed attendance sessions for student with id 12114,web,145120
9/7/2020 14:43:00,Course: SKM4207-1: PEMAMPATAN DATA(DATA COMPRESSION),System,Course viewed,The user with id '977' viewed the course with id '4540'.,web,5818A0
9/7/2020 14:43:00,Assignment: Lab 5 - OpenMP,Assignment,Course module viewed,The user with id '14850' viewed the 'assign' activity with course module id '67510'.,web,151419
9/7/2020 14:43:00,Course: SKR3200-2: KOMUNIKASI DAN RANGKAIAN KOMPUTER (COMMUNICATION AND COMPUTER NETWORKS),System,User graded,The user with id '12114' updated the grade with id '150708' for the user with id '12114' for the grade item with id '10741'.,web,145120
9/7/2020 14:43:00,Course: SKR3308-1: PENGATURCARAAN SELARI DAN TERAGIH (PARALLEL AND DISTRIBUTED PROGRAMMING),System,Course viewed,The user with id '14850' viewed the course with id '3024'.,web,151419
9/7/2020 14:43:00,Attendance: Attendance SKR3200,Attendance,Session report viewed,User with id 12114 viewed attendance sessions for student with id 12114,web,145120
9/7/2020 14:43:00,Assignment: Lab 5 - OpenMP,Assignment,Submission form viewed.,The user with id '14850' viewed their submission for the assignment with course module id '67510'.,web,151419
9/7/2020 14:44:00,Quiz: MIDTERM SSK5507 Sunday 14th June 2020 (start at 4pm),Quiz,Question manually graded,The user with id '1305' manually graded the question with id '15605' for the attempt with id '42053' for the quiz with course module id '67317'.,web,8427A0
9/7/2020 14:44:00,Course: SKR3309-1: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Course viewed,The user with id '4026' viewed the course with id '3025'.,web,179619
9/7/2020 14:44:00,Attendance: Attendance SSK3101 Group 8- Class and Lab ,Attendance,Attendance taken by student,Student with id 26283 took attendance with instanceid 1743,web,910820
9/7/2020 14:44:00,Assignment: Lab 5 - OpenMP,File submissions,A file has been uploaded.,The user with id '14850' has uploaded a file to the submission with id '155627' in the assignment activity with course module id '67510'.,web,151419
9/7/2020 14:44:00,Quiz: MIDTERM SSK5507 Sunday 14th June 2020 (start at 4pm),Quiz,Quiz attempt reviewed,The user with id '1305' has had their attempt with id '42053' reviewed by the user with id '2813' for the quiz with course module id '67317'.,web,8427A0
9/7/2020 14:44:00,Assignment: Lab 5 - OpenMP,Assignment,Course module viewed,The user with id '14850' viewed the 'assign' activity with course module id '67510'.,web,151419
9/7/2020 14:44:00,Course: SSK3101-8: PENGATURCARAAN KOMPUTER II (COMPUTER PROGRAMMING II),System,Course viewed,The user with id '26283' viewed the course with id '3091'.,web,910820
9/7/2020 14:44:00,Assignment: Lab 5 - OpenMP,Assignment,Course module viewed,The user with id '14850' viewed the 'assign' activity with course module id '67510'.,web,151419
9/7/2020 14:44:00,Attendance: Attendance SKR3200,Attendance,Session report viewed,User with id 13827 viewed attendance sessions for student with id 13827,web,363820
9/7/2020 14:44:00,Assignment: Lab 5 - OpenMP,File submissions,Submission created.,The user with id '14850' created a file submission and uploaded '1' file/s in the assignment with course module id '67510'.,web,151419
9/7/2020 14:44:00,URL: JPEG : Part 2,System,Course module updated,The user with id '977' updated the 'url' activity with course module id '95308'.,web,5818A0
9/7/2020 14:44:00,Assignment: Lab 5 - OpenMP,Assignment,The status of the submission has been viewed.,The user with id '14850' has viewed the submission status page for the assignment with course module id '67510'.,web,151419
9/7/2020 14:44:00,Attendance: Attendance SSK3101 Group 8- Class and Lab ,Attendance,Session report viewed,User with id 26283 viewed attendance sessions for student with id 26283,web,910820
9/7/2020 14:44:00,Assignment: Lab 5 - OpenMP,Assignment,A submission has been submitted.,The user with id '14850' has submitted the submission with id '155627' for the assignment with course module id '67510'.,web,151419
9/7/2020 14:44:00,Attendance: Attendance SKR3200,Attendance,Session report viewed,User with id 13827 viewed attendance sessions for student with id 13827,web,363820
9/7/2020 14:44:00,URL: JPEG : Part 2,System,Course module created,The user with id '977' created the 'url' activity with course module id '95308'.,web,5818A0
9/7/2020 14:44:00,Attendance: Attendance SSK3101 Group 8- Class and Lab ,Attendance,Session report viewed,User with id 26283 viewed attendance sessions for student with id 26283,web,910820
9/7/2020 14:44:00,Course: SSK4401-3: SISTEM PANGKALAN DATA (DATABASE SYSTEMS),System,Course viewed,The user with id '16364' viewed the course with id '3111'.,web,156518
9/7/2020 14:44:00,Course: SKM4207-1: PEMAMPATAN DATA(DATA COMPRESSION),System,Course viewed,The user with id '977' viewed the course with id '4540'.,web,5818A0
9/7/2020 14:44:00,Attendance: Attendance SKR3200,Attendance,Attendance taken by student,Student with id 13827 took attendance with instanceid 606,web,363820
9/7/2020 14:44:00,Course: SKM4207-1: PEMAMPATAN DATA(DATA COMPRESSION),System,Course viewed,The user with id '977' viewed the course with id '4540'.,web,5818A0
9/7/2020 14:45:00,Course: SSK5980-1: SEMINAR DALAM SAINS KOMPUTER (SEMINAR IN COMPUTER SCIENCE),System,Course viewed,The user with id '2150' viewed the course with id '3847'.,web,GS55987
9/7/2020 14:45:00,Attendance: Attendance JULY2020,Attendance,Attendance taken by student,Student with id 4398 took attendance with instanceid 4888,web,GS54031
9/7/2020 14:45:00,Assignment: Lab 5 - OpenMP,File submissions,Submission created.,The user with id '30182' created a file submission and uploaded '1' file/s in the assignment with course module id '67510'.,web,043919
9/7/2020 14:45:00,Attendance: Attendance JULY2020,Attendance,Session report viewed,User with id 4398 viewed attendance sessions for student with id 4398,web,GS54031
9/7/2020 14:45:00,Assignment: Group Assignment K3,Assignment,Course module viewed,The user with id '16364' viewed the 'assign' activity with course module id '60249'.,web,156518
9/7/2020 14:45:00,Course: SSK5980-2: SEMINAR DALAM SAINS KOMPUTER (SEMINAR IN COMPUTER SCIENCE),System,Course viewed,The user with id '4398' viewed the course with id '3848'.,web,GS54031
9/7/2020 14:45:00,Course: SKM4207-1: PEMAMPATAN DATA(DATA COMPRESSION),System,Course viewed,The user with id '977' viewed the course with id '4540'.,web,5818A0
9/7/2020 14:45:00,Attendance: Attendance SSK5890 - JUNE2020,Attendance,Session report viewed,User with id 4398 viewed attendance sessions for student with id 4398,web,GS54031
9/7/2020 14:45:00,Course: SKR3308-1: PENGATURCARAAN SELARI DAN TERAGIH (PARALLEL AND DISTRIBUTED PROGRAMMING),System,Course viewed,The user with id '30182' viewed the course with id '3024'.,web,043919
9/7/2020 14:45:00,Attendance: Attendance JULY2020,Attendance,Session report viewed,User with id 4398 viewed attendance sessions for student with id 4398,web,GS54031
9/7/2020 14:45:00,Course: SSK4401-3: SISTEM PANGKALAN DATA (DATABASE SYSTEMS),System,Course viewed,The user with id '16364' viewed the course with id '3111'.,web,156518
9/7/2020 14:45:00,Course: SSK5980-2: SEMINAR DALAM SAINS KOMPUTER (SEMINAR IN COMPUTER SCIENCE),System,Course viewed,The user with id '4398' viewed the course with id '3848'.,web,GS54031
9/7/2020 14:45:00,URL: JPEG : Part 3,System,Course module created,The user with id '977' created the 'url' activity with course module id '95309'.,web,5818A0
9/7/2020 14:45:00,Assignment: Assignment 3 - Gantt Chart,Assignment,The status of the submission has been viewed.,The user with id '4398' has viewed the submission status page for the assignment with course module id '58590'.,web,GS54031
9/7/2020 14:45:00,Assignment: Lab 5 - OpenMP,Assignment,Course module viewed,The user with id '30182' viewed the 'assign' activity with course module id '67510'.,web,043919
9/7/2020 14:45:00,Assignment: Assignment 3 - Gantt Chart,Assignment,Course module viewed,The user with id '4398' viewed the 'assign' activity with course module id '58590'.,web,GS54031
9/7/2020 14:45:00,Assignment: group Project,Assignment,The status of the submission has been viewed.,The user with id '16364' has viewed the submission status page for the assignment with course module id '24152'.,web,156518
9/7/2020 14:45:00,Course: SKM4207-1: PEMAMPATAN DATA(DATA COMPRESSION),System,Course viewed,The user with id '977' viewed the course with id '4540'.,web,5818A0
9/7/2020 14:45:00,Assignment: Lab 5 - OpenMP,Assignment,Course module viewed,The user with id '30182' viewed the 'assign' activity with course module id '67510'.,web,043919
9/7/2020 14:45:00,Assignment: group Project,Assignment,Course module viewed,The user with id '16364' viewed the 'assign' activity with course module id '24152'.,web,156518
9/7/2020 14:45:00,URL: JPEG : Part 1,System,Course module updated,The user with id '977' updated the 'url' activity with course module id '95307'.,web,5818A0
9/7/2020 14:45:00,Assignment: Lab 5 - OpenMP,Assignment,Submission form viewed.,The user with id '30182' viewed their submission for the assignment with course module id '67510'.,web,043919
9/7/2020 14:45:00,Assignment: Group Assignment K3,Assignment,The status of the submission has been viewed.,The user with id '16364' has viewed the submission status page for the assignment with course module id '60249'.,web,156518
9/7/2020 14:45:00,Assignment: Lab 5 - OpenMP,Assignment,A submission has been submitted.,The user with id '30182' has submitted the submission with id '155232' for the assignment with course module id '67510'.,web,043919
9/7/2020 14:45:00,Course: SSK4401-3: SISTEM PANGKALAN DATA (DATABASE SYSTEMS),System,Course viewed,The user with id '16364' viewed the course with id '3111'.,web,156518
9/7/2020 14:45:00,Assignment: Lab 5 - OpenMP,Assignment,The status of the submission has been viewed.,The user with id '30182' has viewed the submission status page for the assignment with course module id '67510'.,web,043919
9/7/2020 14:45:00,Assignment: Lab 5 - OpenMP,Assignment,Course module viewed,The user with id '30182' viewed the 'assign' activity with course module id '67510'.,web,043919
9/7/2020 14:45:00,Assignment: Lab 5 - OpenMP,Assignment,The status of the submission has been viewed.,The user with id '30182' has viewed the submission status page for the assignment with course module id '67510'.,web,043919
9/7/2020 14:45:00,Assignment: Lab 5 - OpenMP,Assignment,Course module viewed,The user with id '30182' viewed the 'assign' activity with course module id '67510'.,web,043919
9/7/2020 14:45:00,Assignment: Lab 5 - OpenMP,File submissions,A file has been uploaded.,The user with id '30182' has uploaded a file to the submission with id '155232' in the assignment activity with course module id '67510'.,web,043919
9/7/2020 14:46:00,Course: SKR4307-3: APLIKASI BERGERAK (MOBILE APPLICATIONS),System,Course viewed,The user with id '3990' viewed the course with id '3032'.,web,942419
